timestamp,source_ip,destination_ip,user,log_type,protocol,port,bytes_sent,bytes_received,login_status,failed_login_count,http_method,url,status_code,label
2026-01-01 17:43:11.000,56.56.17.74,10.0.3.175,williamsjason,auth,TCP,22,130,136,FAILED,3.0,,,,Brute Force
2026-01-01 17:43:13.000,56.56.17.74,10.0.13.89,williamsjason,auth,TCP,22,79,70,FAILED,4.0,,,,Brute Force
2026-01-01 17:43:15.000,56.56.17.74,10.0.14.139,williamsjason,auth,TCP,22,111,59,FAILED,5.0,,,,Brute Force
2026-01-01 17:43:17.000,56.56.17.74,10.0.8.41,williamsjason,auth,TCP,22,62,125,FAILED,6.0,,,,Brute Force
2026-01-01 17:43:19.000,56.56.17.74,10.0.8.41,williamsjason,auth,TCP,22,58,117,FAILED,7.0,,,,Brute Force
2026-01-01 17:43:21.000,56.56.17.74,10.0.17.52,williamsjason,auth,TCP,22,88,73,FAILED,8.0,,,,Brute Force
2026-01-01 17:43:23.000,56.56.17.74,10.0.17.24,williamsjason,auth,TCP,22,83,110,FAILED,9.0,,,,Brute Force
2026-01-01 17:43:25.000,56.56.17.74,10.0.13.89,williamsjason,auth,TCP,22,90,54,FAILED,10.0,,,,Brute Force
2026-01-01 17:43:27.000,56.56.17.74,10.0.18.73,williamsjason,auth,TCP,22,128,99,FAILED,11.0,,,,Brute Force
2026-01-01 17:43:29.000,56.56.17.74,10.0.12.22,williamsjason,auth,TCP,22,53,100,FAILED,12.0,,,,Brute Force
2026-01-01 17:43:31.000,56.56.17.74,10.0.17.77,williamsjason,auth,TCP,22,101,88,FAILED,13.0,,,,Brute Force
2026-01-01 17:43:33.000,56.56.17.74,10.0.11.149,williamsjason,auth,TCP,22,57,94,FAILED,14.0,,,,Brute Force
2026-01-01 17:43:35.000,56.56.17.74,10.0.0.191,williamsjason,auth,TCP,22,137,77,FAILED,15.0,,,,Brute Force
2026-01-01 17:43:37.000,56.56.17.74,10.0.3.93,williamsjason,auth,TCP,22,76,114,FAILED,16.0,,,,Brute Force
2026-01-01 17:43:39.000,56.56.17.74,10.0.10.28,williamsjason,auth,TCP,22,83,130,FAILED,17.0,,,,Brute Force
2026-01-01 17:43:41.000,56.56.17.74,10.0.3.99,williamsjason,auth,TCP,22,111,111,FAILED,18.0,,,,Brute Force
2026-01-01 17:43:43.000,56.56.17.74,10.0.2.57,williamsjason,auth,TCP,22,87,75,FAILED,19.0,,,,Brute Force
2026-01-01 17:43:45.000,56.56.17.74,10.0.2.57,williamsjason,auth,TCP,22,73,88,FAILED,20.0,,,,Brute Force
2026-01-01 17:43:47.000,56.56.17.74,10.0.17.77,williamsjason,auth,TCP,22,70,143,FAILED,21.0,,,,Brute Force
2026-01-01 17:43:49.000,56.56.17.74,10.0.17.77,williamsjason,auth,TCP,22,96,97,FAILED,22.0,,,,Brute Force
2026-01-01 17:43:51.000,56.56.17.74,10.0.0.191,williamsjason,auth,TCP,22,62,52,FAILED,23.0,,,,Brute Force
2026-01-01 17:43:53.000,56.56.17.74,10.0.2.57,williamsjason,auth,TCP,22,81,84,FAILED,24.0,,,,Brute Force
2026-01-01 17:43:55.000,56.56.17.74,10.0.14.139,williamsjason,auth,TCP,22,68,63,FAILED,25.0,,,,Brute Force
2026-01-01 17:43:57.000,56.56.17.74,10.0.7.37,williamsjason,auth,TCP,22,97,135,FAILED,26.0,,,,Brute Force
2026-01-01 17:43:59.000,56.56.17.74,10.0.8.41,williamsjason,auth,TCP,22,130,117,FAILED,27.0,,,,Brute Force
2026-01-01 17:44:53.000,10.0.8.64,10.0.9.254,gregg02,auth,TCP,22,1600,1512,SUCCESS,0.0,,,,Normal
2026-01-01 17:50:01.000,111.113.63.192,10.0.18.73,,web,TCP,443,138,284,,,POST,"/search?q=""><img src=x onerror=alert(1)>",200.0,Phishing/Web Attack
2026-01-01 17:51:20.000,10.0.7.37,10.0.7.37,melaniemeyer,auth,TCP,22,326,904,SUCCESS,0.0,,,,Normal
2026-01-01 17:57:14.000,10.0.9.254,10.0.17.77,lisahancock,network,UDP,443,3848,1972,,,,,,Normal
2026-01-01 18:11:28.000,10.0.2.220,10.0.2.220,kellydorothy,auth,TCP,22,1165,1942,SUCCESS,0.0,,,,Normal
2026-01-01 18:15:31.000,10.0.11.149,10.0.12.22,tracy49,network,TCP,443,2187,4609,,,,,,Normal
2026-01-01 18:20:20.000,10.0.19.8,146.200.134.228,brownsamantha,web,TCP,443,2551,1352,,,POST,/home,200.0,Normal
2026-01-01 18:25:30.000,10.0.13.89,10.0.12.22,fwashington,network,TCP,22,3416,4935,,,,,,Normal
2026-01-01 18:43:48.000,10.0.3.99,10.0.2.99,richard59,network,UDP,21,2394,2311,,,,,,Normal
2026-01-01 18:48:20.000,10.0.20.181,193.216.120.185,fhooper,web,TCP,443,2052,1915,,,GET,/search,200.0,Normal
2026-01-01 18:48:53.000,10.0.11.149,10.0.8.208,robertfrench,auth,TCP,22,1581,1667,SUCCESS,0.0,,,,Normal
2026-01-01 19:06:26.000,10.0.6.247,46.70.199.242,haysthomas,web,TCP,443,1344,1935,,,POST,/api/status,200.0,Normal
2026-01-01 19:06:31.000,10.0.18.110,218.117.79.214,zquinn,web,TCP,443,968,1818,,,GET,/cart,200.0,Normal
2026-01-01 19:08:04.000,10.0.6.247,4.81.67.113,natashabailey,web,TCP,443,1099,2406,,,GET,/profile,200.0,Normal
2026-01-01 19:09:40.000,10.0.7.199,10.0.13.89,anthony91,network,TCP,80,4578,1917,,,,,,Normal
2026-01-01 19:26:30.000,10.0.19.8,123.25.10.82,dustinschmidt,web,TCP,443,1041,2341,,,GET,/search,200.0,Normal
2026-01-01 19:38:36.000,10.0.3.93,10.0.8.208,fhooper,network,UDP,22,3306,1037,,,,,,Normal
2026-01-01 19:49:37.000,10.0.5.180,210.195.81.195,kevinkoch,web,TCP,443,507,1199,,,POST,/cart,200.0,Normal
2026-01-01 19:53:08.000,10.0.10.28,10.0.2.13,nicoleescobar,auth,TCP,22,580,1296,SUCCESS,0.0,,,,Normal
2026-01-01 20:01:19.000,11.226.119.225,10.0.3.175,,web,TCP,443,155,460,,,GET,"/search?q=""><img src=x onerror=alert(1)>",200.0,Phishing/Web Attack
2026-01-01 20:12:47.000,10.0.5.180,61.241.176.144,lisahancock,web,TCP,443,2856,689,,,POST,/products,200.0,Normal
2026-01-01 20:19:59.000,10.0.3.251,10.0.7.116,joseph63,network,UDP,3306,3737,4362,,,,,,Normal
2026-01-01 20:20:55.000,10.0.3.93,10.0.7.131,fhooper,auth,TCP,22,361,1951,SUCCESS,0.0,,,,Normal
2026-01-01 20:21:06.000,10.0.17.24,10.0.2.220,lisahancock,auth,TCP,22,1601,1411,SUCCESS,0.0,,,,Normal
2026-01-01 20:22:20.000,185.52.217.20,10.0.11.156,,web,TCP,443,187,149,,,POST,/search?q=' UNION SELECT * FROM users--,403.0,Phishing/Web Attack
2026-01-01 20:25:54.000,10.0.17.24,10.0.8.208,zquinn,network,TCP,443,829,4140,,,,,,Normal
2026-01-01 20:40:08.000,58.158.53.248,10.0.17.52,,web,TCP,443,108,128,,,POST,/search?q=' OR '1'='1,403.0,Phishing/Web Attack
2026-01-01 20:41:44.000,10.0.19.8,10.0.2.13,robertfrench,auth,TCP,22,1941,702,SUCCESS,0.0,,,,Normal
2026-01-01 20:45:35.000,10.0.2.13,10.0.13.89,angel91,network,TCP,3389,2670,3891,,,,,,Normal
2026-01-01 20:47:46.000,10.0.3.99,10.0.2.99,gregg02,auth,TCP,22,1903,820,SUCCESS,0.0,,,,Normal
2026-01-01 21:12:40.000,90.137.228.184,10.0.3.251,,web,TCP,443,135,270,,,POST,/search?q=' UNION SELECT * FROM users--,200.0,Phishing/Web Attack
2026-01-01 21:15:44.000,10.0.0.191,10.0.0.196,richard59,auth,TCP,22,425,1287,SUCCESS,0.0,,,,Normal
2026-01-01 21:36:47.000,10.0.7.131,10.0.2.220,natashabailey,network,TCP,22,4180,3203,,,,,,Normal
2026-01-01 21:40:27.000,10.0.3.93,10.0.2.13,melaniemeyer,network,UDP,21,1745,553,,,,,,Normal
2026-01-01 21:50:09.000,10.0.6.247,156.221.165.141,fullerchristopher,web,TCP,443,2908,2695,,,POST,/api/status,200.0,Normal
2026-01-01 21:52:58.000,10.0.2.13,88.183.104.113,haysthomas,web,TCP,443,2379,1483,,,GET,/home,200.0,Normal
2026-01-01 21:58:24.000,10.0.18.110,10.0.14.139,cjackson,network,UDP,3306,2264,1725,,,,,,Normal
2026-01-01 21:58:53.000,10.0.6.247,10.0.2.57,webbchristopher,auth,TCP,22,1715,393,SUCCESS,0.0,,,,Normal
2026-01-01 22:06:35.000,10.0.7.199,10.0.7.116,natasha71,network,UDP,3389,670,794,,,,,,Normal
2026-01-01 22:12:18.000,19.118.97.11,10.0.2.57,,web,TCP,443,372,364,,,GET,/search?q=' UNION SELECT * FROM users--,403.0,Phishing/Web Attack
2026-01-01 22:26:24.000,10.0.5.180,64.123.12.138,dyerraymond,web,TCP,443,888,1203,,,POST,/products,200.0,Normal
2026-01-01 22:28:49.000,10.0.12.22,173.132.152.163,hodgeskimberly,web,TCP,443,949,2647,,,GET,/api/status,200.0,Normal
2026-01-01 22:31:02.000,10.0.17.109,10.0.17.24,ashleyrios,network,TCP,21,4183,3773,,,,,,Normal
2026-01-01 22:42:02.000,10.0.3.93,10.0.17.24,williamsjason,auth,TCP,22,1081,1420,SUCCESS,0.0,,,,Normal
2026-01-01 22:47:21.000,10.0.10.28,10.0.0.196,margaret00,network,UDP,3306,598,2700,,,,,,Normal
2026-01-01 22:50:51.000,10.0.20.160,10.0.12.22,webbchristopher,network,UDP,3306,4677,3104,,,,,,Normal
2026-01-01 22:58:33.000,10.0.3.251,30.86.1.234,haysthomas,web,TCP,443,955,2221,,,POST,/home,200.0,Normal
2026-01-01 23:01:22.000,208.15.235.79,10.0.6.247,,web,TCP,443,231,192,,,POST,/search?q=1; DROP TABLE users--,403.0,Phishing/Web Attack
2026-01-01 23:03:03.000,10.0.17.77,10.0.20.160,jessica30,network,TCP,3389,4011,2271,,,,,,Normal
2026-01-01 23:05:23.000,10.0.17.24,10.0.18.110,kristinschneider,auth,TCP,22,470,322,SUCCESS,0.0,,,,Normal
2026-01-01 23:09:09.000,10.0.2.99,1.202.76.47,perryhector,web,TCP,443,1853,2460,,,POST,/home,200.0,Normal
2026-01-01 23:24:10.000,10.0.17.24,10.0.3.93,hodgeskimberly,auth,TCP,22,777,909,SUCCESS,0.0,,,,Normal
2026-01-01 23:27:21.000,73.219.215.179,10.0.8.41,,web,TCP,443,440,441,,,POST,/search?q=' OR '1'='1,403.0,Phishing/Web Attack
2026-01-01 23:36:24.000,45.244.104.220,10.0.18.110,,web,TCP,443,386,310,,,GET,/search?q=1; DROP TABLE users--,200.0,Phishing/Web Attack
2026-01-01 23:38:00.000,10.0.19.8,112.122.10.72,margaret00,web,TCP,443,1397,1514,,,GET,/profile,200.0,Normal
2026-01-01 23:56:32.000,10.0.17.77,186.109.149.186,gregg02,web,TCP,443,2341,2853,,,GET,/products,200.0,Normal
2026-01-02 00:04:35.000,10.0.11.149,10.0.7.37,martintammy,network,UDP,80,2659,3047,,,,,,Normal
2026-01-02 00:09:05.000,10.0.2.220,158.110.41.62,jennifer29,web,TCP,443,681,1603,,,GET,/api/status,200.0,Normal
2026-01-02 00:14:46.000,10.0.8.208,10.0.20.30,richard59,auth,TCP,22,1489,294,SUCCESS,0.0,,,,Normal
2026-01-02 00:15:32.000,10.0.8.41,10.0.1.9,cjackson,auth,TCP,22,737,928,SUCCESS,0.0,,,,Normal
2026-01-02 00:17:55.000,10.0.5.180,229.17.35.122,robertfrench,web,TCP,443,682,1303,,,GET,/cart,200.0,Normal
2026-01-02 00:38:22.000,10.0.20.160,10.0.14.139,cassandrasmith,auth,TCP,22,999,1072,SUCCESS,0.0,,,,Normal
2026-01-02 00:42:08.000,10.0.19.8,10.0.20.30,anthony81,auth,TCP,22,1272,1643,SUCCESS,0.0,,,,Normal
2026-01-02 00:47:05.000,10.0.14.139,252.48.199.125,romanchristopher,web,TCP,443,2001,1316,,,GET,/home,200.0,Normal
2026-01-02 00:48:09.000,10.0.7.116,10.0.7.116,kellydorothy,network,UDP,8080,1074,4942,,,,,,Normal
2026-01-02 00:51:07.000,10.0.19.8,10.0.18.73,williamsdale,network,UDP,22,1219,3100,,,,,,Normal
2026-01-02 01:00:26.000,10.0.13.89,10.0.7.131,fullerchristopher,auth,TCP,22,495,1240,SUCCESS,0.0,,,,Normal
2026-01-02 01:02:10.000,10.0.11.156,10.0.14.139,webbchristopher,auth,TCP,22,1042,469,SUCCESS,0.0,,,,Normal
2026-01-02 01:15:33.000,10.0.1.188,10.0.2.57,natasha71,network,TCP,21,687,4544,,,,,,Normal
2026-01-02 01:17:33.000,10.0.2.99,162.51.182.102,margaret00,web,TCP,443,980,2288,,,POST,/profile,200.0,Normal
2026-01-02 01:17:42.000,10.0.7.37,10.0.11.156,jlogan,web,TCP,443,986,879,,,GET,/config,200.0,Unauthorized Access
2026-01-02 01:33:05.000,10.0.0.196,10.0.20.181,martinezcheryl,web,TCP,443,250,336,,,GET,/db-console,200.0,Unauthorized Access
2026-01-02 01:41:44.000,10.0.3.175,10.0.17.24,fhooper,network,TCP,443,917,614,,,,,,Normal
2026-01-02 01:47:22.000,10.0.10.28,10.0.10.28,allenbeverly,network,UDP,21,1935,723,,,,,,Normal
2026-01-02 01:54:34.000,10.0.8.208,10.0.0.191,cjackson,web,TCP,443,688,380,,,GET,/backup,200.0,Unauthorized Access
2026-01-02 02:07:24.000,10.0.18.73,10.0.17.109,jessica30,network,UDP,80,575,4826,,,,,,Normal
2026-01-02 02:09:09.000,10.0.5.180,10.0.17.52,zquinn,auth,TCP,22,934,620,SUCCESS,0.0,,,,Normal
2026-01-02 02:12:29.000,169.196.127.148,10.0.3.99,brownsamantha,auth,TCP,22,143,54,FAILED,1.0,,,,Brute Force
2026-01-02 02:12:31.000,169.196.127.148,10.0.3.175,brownsamantha,auth,TCP,22,99,134,FAILED,2.0,,,,Brute Force
2026-01-02 02:12:33.000,10.0.18.73,10.0.18.110,natasha71,network,TCP,21,4787,3137,,,,,,Normal
2026-01-02 02:12:33.000,169.196.127.148,10.0.12.22,brownsamantha,auth,TCP,22,107,128,FAILED,3.0,,,,Brute Force
2026-01-02 02:12:35.000,169.196.127.148,10.0.17.52,brownsamantha,auth,TCP,22,133,57,FAILED,4.0,,,,Brute Force
2026-01-02 02:12:37.000,169.196.127.148,10.0.11.156,brownsamantha,auth,TCP,22,80,61,FAILED,5.0,,,,Brute Force
2026-01-02 02:12:39.000,169.196.127.148,10.0.6.247,brownsamantha,auth,TCP,22,70,143,FAILED,6.0,,,,Brute Force
2026-01-02 02:12:41.000,169.196.127.148,10.0.18.110,brownsamantha,auth,TCP,22,111,140,FAILED,7.0,,,,Brute Force
2026-01-02 02:12:43.000,169.196.127.148,10.0.18.73,brownsamantha,auth,TCP,22,139,82,FAILED,8.0,,,,Brute Force
2026-01-02 02:12:45.000,169.196.127.148,10.0.0.196,brownsamantha,auth,TCP,22,75,139,FAILED,9.0,,,,Brute Force
2026-01-02 02:12:47.000,169.196.127.148,10.0.7.131,brownsamantha,auth,TCP,22,149,89,FAILED,10.0,,,,Brute Force
2026-01-02 02:12:49.000,169.196.127.148,10.0.8.64,brownsamantha,auth,TCP,22,114,108,FAILED,11.0,,,,Brute Force
2026-01-02 02:12:51.000,169.196.127.148,10.0.8.41,brownsamantha,auth,TCP,22,64,50,FAILED,12.0,,,,Brute Force
2026-01-02 02:12:53.000,169.196.127.148,10.0.10.28,brownsamantha,auth,TCP,22,60,104,FAILED,13.0,,,,Brute Force
2026-01-02 02:12:55.000,169.196.127.148,10.0.20.160,brownsamantha,auth,TCP,22,51,114,FAILED,14.0,,,,Brute Force
2026-01-02 02:12:57.000,169.196.127.148,10.0.6.182,brownsamantha,auth,TCP,22,144,93,FAILED,15.0,,,,Brute Force
2026-01-02 02:12:59.000,169.196.127.148,10.0.1.9,brownsamantha,auth,TCP,22,65,71,FAILED,16.0,,,,Brute Force
2026-01-02 02:13:01.000,169.196.127.148,10.0.18.73,brownsamantha,auth,TCP,22,67,96,FAILED,17.0,,,,Brute Force
2026-01-02 02:13:03.000,169.196.127.148,10.0.18.110,brownsamantha,auth,TCP,22,130,79,FAILED,18.0,,,,Brute Force
2026-01-02 02:13:05.000,169.196.127.148,10.0.13.89,brownsamantha,auth,TCP,22,59,148,FAILED,19.0,,,,Brute Force
2026-01-02 02:13:07.000,169.196.127.148,10.0.3.93,brownsamantha,auth,TCP,22,107,111,FAILED,20.0,,,,Brute Force
2026-01-02 02:13:09.000,169.196.127.148,10.0.11.156,brownsamantha,auth,TCP,22,134,129,FAILED,21.0,,,,Brute Force
2026-01-02 02:13:11.000,169.196.127.148,10.0.2.57,brownsamantha,auth,TCP,22,55,116,FAILED,22.0,,,,Brute Force
2026-01-02 02:13:13.000,169.196.127.148,10.0.3.93,brownsamantha,auth,TCP,22,90,92,FAILED,23.0,,,,Brute Force
2026-01-02 02:13:15.000,169.196.127.148,10.0.7.116,brownsamantha,auth,TCP,22,134,126,FAILED,24.0,,,,Brute Force
2026-01-02 02:13:17.000,169.196.127.148,10.0.7.37,brownsamantha,auth,TCP,22,67,107,FAILED,25.0,,,,Brute Force
2026-01-02 02:13:19.000,169.196.127.148,10.0.17.109,brownsamantha,auth,TCP,22,109,137,FAILED,26.0,,,,Brute Force
2026-01-02 02:13:21.000,169.196.127.148,10.0.7.37,brownsamantha,auth,TCP,22,76,117,FAILED,27.0,,,,Brute Force
2026-01-02 02:13:23.000,169.196.127.148,10.0.2.57,brownsamantha,auth,TCP,22,71,73,FAILED,28.0,,,,Brute Force
2026-01-02 02:13:25.000,169.196.127.148,10.0.5.180,brownsamantha,auth,TCP,22,89,123,FAILED,29.0,,,,Brute Force
2026-01-02 02:16:53.000,10.0.8.208,10.0.0.191,allenbeverly,network,UDP,3389,2328,1757,,,,,,Normal
2026-01-02 02:20:38.000,10.0.3.175,10.0.10.28,fwashington,web,TCP,443,902,647,,,GET,/admin,200.0,Unauthorized Access
2026-01-02 02:37:23.000,10.0.1.188,138.81.129.160,dyerraymond,web,TCP,443,2897,980,,,GET,/api/status,200.0,Normal
2026-01-02 02:37:37.000,10.0.7.131,122.158.222.158,peter52,web,TCP,443,2804,1549,,,POST,/home,200.0,Normal
2026-01-02 02:39:44.000,10.0.0.196,10.0.12.22,natasha71,web,TCP,443,542,439,,,GET,/backup,200.0,Unauthorized Access
2026-01-02 02:41:24.000,10.0.19.8,10.0.18.110,haysthomas,web,TCP,443,447,392,,,GET,/payroll,200.0,Unauthorized Access
2026-01-02 02:46:48.000,10.0.8.41,10.0.7.199,natashabailey,network,UDP,21,3959,4492,,,,,,Normal
2026-01-02 02:49:55.000,10.0.17.24,222.62.43.195,kellydorothy,web,TCP,443,1557,2553,,,GET,/profile,200.0,Normal
2026-01-02 03:01:44.000,10.0.8.208,10.0.0.196,jessica30,auth,TCP,22,1262,1446,SUCCESS,0.0,,,,Normal
2026-01-02 03:13:14.000,10.0.18.110,9.129.26.151,jessica30,web,TCP,443,2173,1215,,,POST,/api/status,200.0,Normal
2026-01-02 03:14:24.000,10.0.2.220,10.0.18.110,fhooper,web,TCP,443,525,839,,,GET,/payroll,200.0,Unauthorized Access
2026-01-02 03:17:55.000,10.0.2.13,10.0.17.77,simpsondavid,web,TCP,443,542,260,,,GET,/db-console,200.0,Unauthorized Access
2026-01-02 03:21:50.000,10.0.2.13,10.0.8.41,melaniemeyer,auth,TCP,22,669,1729,SUCCESS,0.0,,,,Normal
2026-01-02 03:42:17.000,10.0.8.41,10.0.6.247,fwashington,auth,TCP,22,556,1824,SUCCESS,0.0,,,,Normal
2026-01-02 03:43:15.000,10.0.3.99,10.0.3.93,jessica30,auth,TCP,22,1249,1003,SUCCESS,0.0,,,,Normal
2026-01-02 03:53:52.000,10.0.12.22,10.0.17.24,natashabailey,web,TCP,443,400,202,,,GET,/payroll,200.0,Unauthorized Access
2026-01-02 03:59:48.000,10.0.8.41,10.0.20.181,kristen66,network,UDP,3389,3936,1062,,,,,,Normal
2026-01-02 04:00:09.000,10.0.7.131,10.0.20.181,anthony81,web,TCP,443,968,935,,,GET,/admin,200.0,Unauthorized Access
2026-01-02 04:00:17.000,10.0.7.116,20.20.136.62,hodgeskimberly,web,TCP,443,1138,1907,,,POST,/home,200.0,Normal
2026-01-02 04:01:06.000,10.0.3.99,10.0.20.30,ashleyrios,network,UDP,80,1226,1744,,,,,,Normal
2026-01-02 04:02:38.000,10.0.6.247,10.0.6.247,gregg02,auth,TCP,22,1964,797,SUCCESS,0.0,,,,Normal
2026-01-02 04:13:36.000,10.0.7.116,34.74.213.120,ashleyhunter,web,TCP,443,2855,1613,,,GET,/search,200.0,Normal
2026-01-02 04:15:15.000,10.0.8.41,234.186.104.54,jennifermccoy,web,TCP,443,2641,899,,,POST,/cart,200.0,Normal
2026-01-02 04:18:27.000,10.0.20.160,10.0.7.199,haysthomas,auth,TCP,22,511,508,SUCCESS,0.0,,,,Normal
2026-01-02 04:33:10.000,10.0.12.22,145.95.85.21,perryhector,web,TCP,443,1396,1605,,,GET,/home,200.0,Normal
2026-01-02 04:38:17.000,10.0.20.30,10.0.17.109,cassandrasmith,web,TCP,443,784,526,,,GET,/payroll,200.0,Unauthorized Access
2026-01-02 04:42:52.000,10.0.8.64,10.0.1.188,lisahancock,web,TCP,443,555,270,,,GET,/backup,200.0,Unauthorized Access
2026-01-02 04:48:41.000,10.0.17.109,10.0.2.220,fwashington,auth,TCP,22,1004,1144,SUCCESS,0.0,,,,Normal
2026-01-02 05:03:23.000,10.0.18.73,230.173.205.54,robertfrench,web,TCP,443,2133,2602,,,GET,/home,200.0,Normal
2026-01-02 05:04:15.000,10.0.0.196,198.2.100.21,christian36,web,TCP,443,1739,852,,,POST,/api/status,200.0,Normal
2026-01-02 05:09:10.000,10.0.7.131,10.0.0.191,perryhector,network,UDP,21,4251,2586,,,,,,Normal
2026-01-02 05:19:40.000,10.0.17.109,10.0.0.196,jlogan,network,UDP,8080,507,3091,,,,,,Normal
2026-01-02 05:29:48.000,10.0.7.131,45.157.75.217,ashleyrios,web,TCP,443,2370,1114,,,GET,/home,200.0,Normal
2026-01-02 05:35:55.000,10.0.3.99,10.0.14.139,kellydorothy,auth,TCP,22,1694,315,SUCCESS,0.0,,,,Normal
2026-01-02 05:36:51.000,10.0.10.28,61.112.4.84,kristinschneider,web,TCP,443,2714,612,,,POST,/products,200.0,Normal
2026-01-02 05:42:40.000,143.201.75.232,10.0.3.99,,web,TCP,443,369,248,,,POST,"/search?q=""><img src=x onerror=alert(1)>",200.0,Phishing/Web Attack
2026-01-02 05:43:22.000,94.95.120.39,10.0.12.22,,web,TCP,443,368,213,,,GET,/search?q=<script>alert(1)</script>,500.0,Phishing/Web Attack
2026-01-02 05:47:50.000,10.0.2.220,10.0.7.37,hodgeskimberly,auth,TCP,22,1238,1434,SUCCESS,0.0,,,,Normal
2026-01-02 06:00:28.000,10.0.7.131,10.0.7.223,tracy49,network,TCP,80,4403,4065,,,,,,Normal
2026-01-02 06:10:02.000,10.0.3.99,10.0.20.181,allenbeverly,network,TCP,443,2142,2797,,,,,,Normal
2026-01-02 06:17:24.000,10.0.19.8,10.0.17.24,kellydorothy,network,TCP,8080,2717,4039,,,,,,Normal
2026-01-02 06:22:22.000,10.0.2.57,209.175.98.64,fwashington,web,TCP,443,2404,479,,,GET,/home,200.0,Normal
2026-01-02 06:29:08.000,10.0.7.37,170.58.246.184,ashleyrios,web,TCP,443,2868,2185,,,POST,/products,200.0,Normal
2026-01-02 06:39:40.000,10.0.17.109,10.0.6.182,fwashington,network,UDP,80,3100,2695,,,,,,Normal
2026-01-02 06:41:47.000,10.0.18.73,10.0.2.13,williamsjason,auth,TCP,22,1416,803,SUCCESS,0.0,,,,Normal
2026-01-02 06:51:25.000,10.0.7.223,10.0.1.188,cjackson,auth,TCP,22,973,1761,SUCCESS,0.0,,,,Normal
2026-01-02 06:53:26.000,10.0.17.109,10.0.7.116,jennifer29,network,TCP,80,1760,4432,,,,,,Normal
2026-01-02 07:02:38.000,10.0.1.188,10.0.7.199,christian36,auth,TCP,22,853,1171,SUCCESS,0.0,,,,Normal
2026-01-02 07:09:58.000,205.250.13.168,10.0.11.149,,web,TCP,443,376,313,,,GET,"/search?q=""><img src=x onerror=alert(1)>",403.0,Phishing/Web Attack
2026-01-02 07:21:07.000,10.0.17.77,10.0.7.223,richard59,network,TCP,443,4976,3877,,,,,,Normal
2026-01-02 07:25:28.000,10.0.8.64,10.0.18.73,anthony91,network,TCP,443,3140,2149,,,,,,Normal
2026-01-02 07:32:05.000,10.0.7.37,10.0.6.182,jennifer29,network,UDP,443,936,3328,,,,,,Normal
2026-01-02 07:41:35.000,10.0.17.24,10.0.0.191,webbchristopher,network,TCP,3389,4787,2761,,,,,,Normal
2026-01-02 07:43:11.000,10.0.20.160,10.0.9.254,margaret00,network,UDP,22,1283,870,,,,,,Normal
2026-01-02 07:43:13.000,10.0.0.196,10.0.8.208,fhooper,network,UDP,8080,4275,2796,,,,,,Normal
2026-01-02 07:49:33.000,10.0.17.109,118.190.144.88,lauren40,web,TCP,443,2063,342,,,GET,/search,200.0,Normal
2026-01-02 07:57:44.000,10.0.7.199,166.227.142.36,martinezcheryl,web,TCP,443,1338,2758,,,GET,/profile,200.0,Normal
2026-01-02 08:03:43.000,10.0.17.77,10.0.17.24,melaniemeyer,auth,TCP,22,1343,1169,SUCCESS,0.0,,,,Normal
2026-01-02 08:04:34.000,10.0.3.99,10.0.8.64,harperjason,auth,TCP,22,482,1871,SUCCESS,0.0,,,,Normal
2026-01-02 08:10:05.000,49.255.147.46,10.0.3.99,,web,TCP,443,225,444,,,POST,/search?q=<script>alert(1)</script>,200.0,Phishing/Web Attack
2026-01-02 08:10:51.000,10.0.6.182,10.0.0.196,dyerraymond,auth,TCP,22,1464,644,SUCCESS,0.0,,,,Normal
2026-01-02 08:18:35.000,10.0.6.247,32.16.221.49,woodvickie,web,TCP,443,364,1599,,,GET,/cart,200.0,Normal
2026-01-02 08:38:37.000,10.0.20.160,10.0.6.247,dustinschmidt,auth,TCP,22,1686,287,SUCCESS,0.0,,,,Normal
2026-01-02 08:49:19.000,10.0.3.251,81.100.45.227,davismartin,web,TCP,443,2435,2931,,,POST,/cart,200.0,Normal
2026-01-02 08:59:35.000,10.0.10.28,136.230.94.151,lauren40,web,TCP,443,1022,2379,,,POST,/api/status,200.0,Normal
2026-01-02 09:00:55.000,10.0.17.24,10.0.3.93,davismartin,network,UDP,3306,3264,836,,,,,,Normal
2026-01-02 09:14:07.000,126.51.250.178,10.0.11.156,,web,TCP,443,496,419,,,GET,/search?q=1; DROP TABLE users--,500.0,Phishing/Web Attack
2026-01-02 09:31:44.000,10.0.7.116,10.0.7.37,robertfrench,network,UDP,3306,4371,2306,,,,,,Normal
2026-01-02 09:31:58.000,10.0.18.110,10.0.8.208,fwashington,network,UDP,21,4496,988,,,,,,Normal
2026-01-02 09:46:22.000,10.0.17.77,39.61.67.46,harperjason,web,TCP,443,1807,749,,,GET,/cart,200.0,Normal
2026-01-02 09:58:13.000,10.0.7.116,10.0.9.254,gvazquez,network,TCP,21,2562,4384,,,,,,Normal
2026-01-02 10:03:26.000,10.0.17.52,10.0.18.73,haysthomas,network,UDP,3389,3906,647,,,,,,Normal
2026-01-02 10:08:06.000,10.0.12.22,10.0.17.77,peter52,network,UDP,80,4252,2390,,,,,,Normal
2026-01-02 10:10:03.000,10.0.3.175,10.0.13.89,dustinschmidt,auth,TCP,22,655,1583,SUCCESS,0.0,,,,Normal
